DATE,intake,avg_price
2015-02-01,0,0
2015-01-31,14,4214
2015-01-30,12,4157
2015-01-29,16,3692
2015-01-28,19,3646
2015-01-27,11,3500
2015-01-26,25,3705
2015-01-25,0,0
2015-01-24,13,3461
2015-01-23,20,3480
2015-01-22,20,3419
2015-01-21,19,3659
2015-01-20,22,3419
2015-01-19,22,3691
2015-01-18,0,0
2015-01-17,15,3419
2015-01-16,14,3512
2015-01-15,16,3290
2015-01-14,19,3300
2015-01-13,19,3043
2015-01-12,22,3111
2015-01-11,0,0
2015-01-10,10,2800
2015-01-09,16,2800
2015-01-08,18,2899
2015-01-07,25,3138
2015-01-06,28,3485
2015-01-05,29,3595
2015-01-03,14,3356
2015-01-02,0,3334
2015-01-01,0,3334
2014-12-31,24,3334
2014-12-30,24,3811
2014-12-29,22,3315
2014-12-28,0,0
2014-12-27,12,2587
2014-12-26,22,2320
2014-12-25,20,2800
2014-12-24,33,3320
2014-12-23,16,3700
2014-12-22,34,3961
2014-12-21,0,0
2014-12-20,13,4363
2014-12-19,7,4200
2014-12-18,9,3256
2014-12-17,19,3000
2014-12-16,36,3372
2014-12-15,24,3500
2014-12-14,0,0
2014-12-13,26,3126
2014-12-12,43,3361
2014-12-11,50,3370
2014-12-10,42,3336
2014-12-09,32,3741
2014-12-08,48,4256
2014-12-06,19,4988
2014-12-05,40,3621
2014-12-04,27,3797
2014-12-03,30,3806
2014-12-02,31,3948
2014-12-01,78,4847
2014-11-30,0,0
2014-11-29,44,5657
2014-11-28,67,4544
2014-11-27,70,4438
2014-11-26,45,4111
2014-11-25,54,3974
2014-11-24,76,3851
2014-11-23,0,0
2014-11-22,84,4229
2014-11-21,88,4158
2014-11-20,68,4231
2014-11-19,68,3892
2014-11-18,57,3777
2014-11-17,87,4374
2014-11-16,0,0
2014-11-15,75,4554
2014-11-14,72,4256
2014-11-13,50,4276
2014-11-12,44,4204
2014-11-11,53,3844
2014-11-10,56,4230
2014-11-08,46,3935
2014-11-07,44,4019
2014-11-06,36,3948
2014-11-05,40,3710
2014-11-04,45,3842
2014-11-03,34,3903
2014-11-01,22,3974
2014-10-31,36,3621
2014-10-30,33,3685
2014-10-29,28,3752
2014-10-28,37,3623
2014-10-27,42,3762
2014-10-26,0,0
2014-10-25,42,3817
2014-10-24,45,3918
2014-10-23,40,4072
2014-10-22,18,4653
2014-10-21,25,4778
2014-10-20,38,4560
2014-10-19,0,0
2014-10-18,35,4430
2014-10-17,34,4667
2014-10-16,31,4709
2014-10-15,35,4674
2014-10-14,26,4779
2014-10-13,47,4315
2014-10-12,0,0
2014-10-11,24,4618
2014-10-10,36,4571
2014-10-09,41,4845
2014-10-08,41,4700
2014-10-07,44,5543
2014-10-06,45,5490
2014-10-04,23,5473
2014-10-03,39,5300
2014-10-02,51,5193
2014-10-01,45,5738
2014-09-30,29,6311
2014-09-29,45,6267
2014-09-28,0,0
2014-09-27,35,6450
2014-09-26,42,7072
2014-09-25,23,7779
2014-09-24,40,6997
2014-09-23,50,6858
2014-09-22,50,6821
2014-09-21,0,0
2014-09-20,32,6897
2014-09-19,34,7123
2014-09-18,34,7381
2014-09-17,38,7315
2014-09-16,38,7353
2014-09-15,44,8455
2014-09-14,0,0
2014-09-13,47,8361
2014-09-12,49,10090
2014-09-11,42,10527
2014-09-06,29,10596
2014-09-05,67,9640
2014-09-04,38,12485
2014-09-03,59,10833
2014-09-02,54,9987
2014-09-01,72,8720
2014-08-31,0,0
2014-08-30,55,9335
2014-08-29,67,9459
2014-08-28,48,9899
2014-08-27,46,9898
2014-08-26,43,8338
2014-08-25,53,9212
2014-08-24,0,0
2014-08-23,47,7992
2014-08-22,30,8735
2014-08-21,46,8108
2014-08-20,32,9018
2014-08-19,28,9022
2014-08-18,40,8450
2014-08-17,0,0
2014-08-16,27,7848
2014-08-15,31,7218
2014-08-14,42,7268
2014-08-13,45,6936
2014-08-12,41,8288
2014-08-11,33,9276
2014-08-09,34,8402
2014-08-08,23,9667
2014-08-07,42,9123
2014-08-06,41,9293
2014-08-05,39,9713
2014-08-04,20,10675
2014-08-01,26,6926
2014-07-31,34,7342
2014-07-30,33,8195
2014-07-29,41,8177
2014-07-28,45,8941
2014-07-27,0,0
2014-07-26,20,9823
2014-07-25,24,8959
2014-07-24,22,9949
2014-07-23,31,9448
2014-07-22,27,8814
2014-07-21,39,8439
2014-07-20,0,0
2014-07-19,17,9160
2014-07-18,22,8046
2014-07-17,15,7323
2014-07-16,24,6343
2014-07-15,29,5953
2014-07-14,29,6125
2014-07-13,0,0
2014-07-12,22,5673
2014-07-11,23,5403
2014-07-10,25,5663
2014-07-09,27,5699
2014-07-08,37,5607
2014-07-07,30,5960
2014-07-05,32,5680
2014-07-04,21,6488
2014-07-03,30,5841
2014-07-02,29,5641
2014-07-01,34,5729
2014-06-30,34,5627
2014-06-29,0,0
2014-06-28,27,5528
2014-06-27,29,5757
2014-06-26,26,5922
2014-06-25,30,5796
2014-06-24,24,5876
2014-06-23,35,5241
2014-06-22,0,0
2014-06-21,27,5807
2014-06-20,28,5708
2014-06-19,27,5224
2014-06-18,31,5265
2014-06-17,29,4844
2014-06-16,27,4220
2014-06-15,0,0
2014-06-14,18,3694
2014-06-13,24,3857
2014-06-12,30,3949
2014-06-11,29,4521
2014-06-10,28,4604
2014-06-09,29,3762
2014-06-07,18,3291
2014-06-06,23,3515
2014-06-05,28,3351
2014-06-04,21,3295
2014-06-03,27,3831
2014-06-02,25,3816
2014-06-01,0,0
2014-05-31,12,2700
2014-05-30,22,3014
2014-05-29,20,3402
2014-05-28,28,3623
2014-05-27,25,3853
2014-05-26,27,3757
2014-05-25,0,0
2014-05-24,13,2583
2014-05-23,20,3141
2014-05-22,25,3133
2014-05-21,28,4206
2014-05-20,29,4460
2014-05-19,26,4674
2014-05-18,0,0
2014-05-17,14,3464
2014-05-16,20,4078
2014-05-15,24,4068
2014-05-14,26,3784
2014-05-13,24,3696
2014-05-12,29,3941
2014-05-11,0,0
2014-05-10,12,4138
2014-05-09,25,4007
2014-05-08,23,4339
2014-05-07,29,4340
2014-05-06,18,5319
2014-05-05,20,4414
2014-05-03,13,4000
2014-05-02,20,3646
2014-05-01,19,3327
2014-04-30,23,3229
2014-04-29,20,3511
2014-04-28,26,3504
2014-04-27,0,0
2014-04-26,11,3070
2014-04-25,15,3060
2014-04-24,21,3219
2014-04-23,25,3254
2014-04-22,19,3324
2014-04-21,26,2930
2014-04-20,0,0
2014-04-19,11,2600
2014-04-18,18,2611
2014-04-17,21,2774
2014-04-16,18,2934
2014-04-15,24,3097
2014-04-14,23,3157
2014-04-13,0,0
2014-04-12,14,2832
2014-04-11,21,2940
2014-04-10,22,3200
2014-04-09,22,3007
2014-04-08,27,3174
2014-04-07,24,3040
2014-04-05,14,2906
2014-04-04,21,2904
2014-04-03,15,3201
2014-04-02,26,3300
2014-04-01,23,3765
2014-03-31,23,3770
2014-03-30,0,0
2014-03-29,18,3623
2014-03-28,19,3817
2014-03-27,16,3638
2014-03-26,19,3535
2014-03-25,26,3411
2014-03-24,22,3651
2014-03-23,0,0
2014-03-22,12,3199
2014-03-21,22,2800
2014-03-20,22,3190
2014-03-19,18,3114
2014-03-18,25,3078
2014-03-17,35,3373
2014-03-16,0,0
2014-03-15,15,3170
2014-03-14,13,3255
2014-03-13,20,3552
2014-03-12,26,3620
2014-03-11,16,3976
2014-03-10,26,3054
2014-03-08,16,3356
2014-03-07,19,3284
2014-03-06,19,3530
2014-03-05,25,3271
2014-03-04,24,3503
2014-03-03,25,3600
2014-03-01,18,3463
2014-02-28,19,3859
2014-02-27,10,3565
2014-02-26,23,3535
2014-02-25,16,3548
2014-02-24,31,3441
2014-02-23,0,0
2014-02-22,18,3355
2014-02-21,23,3800
2014-02-20,17,3742
2014-02-19,13,3534
2014-02-18,16,3499
2014-02-17,22,3262
2014-02-16,0,0
2014-02-15,12,3265
2014-02-14,17,3322
2014-02-13,20,3188
2014-02-12,18,3413
2014-02-11,23,3686
2014-02-10,29,4076
2014-02-08,21,4284
2014-02-07,13,4204
2014-02-06,11,4241
2014-02-05,13,4459
2014-02-04,17,4291
2014-02-03,13,4780
2014-02-01,0,0
2014-01-31,0,0
2014-01-30,0,4262
2014-01-29,11,4262
2014-01-28,18,4285
2014-01-27,28,4316
2014-01-26,0,0
2014-01-25,18,4443
2014-01-24,23,4233
2014-01-23,23,4511
2014-01-22,19,4352
2014-01-21,23,4269
2014-01-20,26,4451
2014-01-19,0,0
2014-01-18,19,4103
2014-01-17,20,4647
2014-01-16,15,4966
2014-01-15,13,4524
2014-01-14,17,4315
2014-01-13,23,4482
2014-01-12,0,0
2014-01-11,14,4348
2014-01-10,20,4478
2014-01-09,14,5107
2014-01-08,16,5013
2014-01-07,22,4615
2014-01-06,27,5007
2014-01-04,19,5130
2014-01-03,26,5544
2014-01-02,0,5200
2014-01-01,0,0
2013-12-31,14,4500
2013-12-30,13,5192
2013-12-29,0,0
2013-12-28,10,4682
2013-12-27,23,4904
2013-12-26,12,5700
2013-12-25,15,5296
2013-12-24,22,5108
2013-12-23,23,5233
2013-12-22,0,0
2013-12-21,12,4996
2013-12-20,15,5216
2013-12-19,23,5012
2013-12-18,19,5236
2013-12-17,23,4806
2013-12-16,16,5312
2013-12-15,0,0
2013-12-14,19,4520
2013-12-13,18,5040
2013-12-12,21,5117
2013-12-11,17,5136
2013-12-10,29,5425
2013-12-09,36,6467
2013-12-07,40,5816
2013-12-06,35,6622
2013-12-05,45,6213
2013-12-04,53,5804
2013-12-03,41,6366
2013-12-02,65,7132
2013-12-01,0,0
2013-11-30,43,8595
2013-11-29,39,8487
2013-11-28,37,7755
2013-11-27,55,7593
2013-11-26,48,6690
2013-11-25,89,8019
2013-11-24,0,0
2013-11-23,83,8650
2013-11-22,75,8396
2013-11-21,68,7538
2013-11-20,50,7590
2013-11-19,70,6101
2013-11-18,83,7296
2013-11-17,0,0
2013-11-16,101,7502
2013-11-15,71,7539
2013-11-14,64,6453
2013-11-13,54,6008
2013-11-12,58,5788
2013-11-11,81,6550
2013-11-09,57,6650
2013-11-08,43,6099
2013-11-07,39,4872
2013-11-06,52,4676
2013-11-05,49,4705
2013-11-04,38,5155
2013-11-02,33,4496
2013-11-01,40,4349
2013-10-31,43,4337
2013-10-30,38,4698
2013-10-29,40,4692
2013-10-28,42,4646
2013-10-27,0,0
2013-10-26,32,5229
2013-10-25,39,5059
2013-10-24,27,5340
2013-10-23,36,4978
2013-10-22,45,4743
2013-10-21,39,4873
2013-10-20,0,0
2013-10-19,32,4398
2013-10-18,34,4499
2013-10-17,37,4373
2013-10-16,43,4825
2013-10-15,47,5194
2013-10-14,52,4927
2013-10-13,0,0
2013-10-12,43,5493
2013-10-11,48,6050
2013-10-10,35,6480
2013-10-09,24,6720
2013-10-08,40,6087
2013-10-07,51,6162
2013-10-05,43,5849
2013-10-04,47,6923
2013-10-03,44,7785
2013-10-02,53,8052
2013-10-01,44,8813
2013-09-30,33,10155
2013-09-29,0,0
2013-09-28,55,8317
2013-09-27,50,8965
2013-09-26,24,10402
2013-09-25,45,10026
2013-09-24,54,11498
2013-09-23,67,12920
2013-09-22,0,0
2013-09-21,0,0
2013-09-20,0,0
2013-09-19,0,0
2013-09-18,10,13859
2013-09-17,46,15039
2013-09-16,78,13256
2013-09-15,0,0
2013-09-14,56,12916
2013-09-13,74,12218
2013-09-12,57,13487
2013-09-11,74,14143
2013-09-10,75,13812
2013-09-09,89,13797
2013-09-07,58,14702
2013-09-06,64,13925
2013-09-05,66,14712
2013-09-04,69,14364
2013-09-03,57,15407
2013-09-02,65,13895
2013-09-01,0,0
2013-08-31,30,13782
2013-08-30,40,16013
2013-08-29,40,16555
2013-08-28,36,17068
2013-08-27,34,17569
2013-08-26,43,16294
2013-08-25,0,0
2013-08-24,22,16373
2013-08-23,35,14647
2013-08-22,31,15312
2013-08-21,32,14808
2013-08-20,32,15652
2013-08-19,31,15790
2013-08-18,0,0
2013-08-17,18,13926
2013-08-16,26,12996
2013-08-15,28,11945
2013-08-14,24,13503
2013-08-13,29,13278
2013-08-12,31,13320
2013-08-11,0,0
2013-08-10,22,12063
2013-08-09,24,13670
2013-08-08,24,12559
2013-08-07,29,12587
2013-08-06,35,12145
2013-08-05,24,12206
2013-08-03,14,7972
2013-08-02,33,11116
2013-08-01,27,11631
2013-07-31,37,11115
2013-07-30,35,10883
2013-07-29,28,11640
2013-07-28,0,0
2013-07-27,25,9714
2013-07-26,41,8305
2013-07-25,26,10092
2013-07-24,28,8613
2013-07-23,22,7429
2013-07-22,40,7354
2013-07-21,0,0
2013-07-20,25,7722
2013-07-19,30,6883
2013-07-18,27,6820
2013-07-17,39,5812
2013-07-16,16,7711
2013-07-15,27,5416
2013-07-14,0,0
2013-07-13,15,6702
2013-07-12,24,5358
2013-07-11,22,5118
2013-07-10,24,5113
2013-07-09,22,5131
2013-07-08,33,5172
2013-07-06,9,5826
2013-07-05,30,4553
2013-07-04,30,5256
2013-07-03,38,5754
2013-07-02,39,5822
2013-07-01,38,5337
2013-06-30,0,0
2013-06-29,22,5543
2013-06-28,28,5768
2013-06-27,29,5084
2013-06-26,32,4790
2013-06-25,32,5885
2013-06-24,29,5737
2013-06-23,0,0
2013-06-22,33,5182
2013-06-21,43,5392
2013-06-20,35,6463
2013-06-19,31,6941
2013-06-18,48,7062
2013-06-17,62,6105
2013-06-16,0,0
2013-06-15,34,7230
2013-06-14,40,6166
2013-06-13,35,6121
2013-06-12,27,7029
2013-06-11,32,6447
2013-06-10,42,5955
2013-06-08,32,5735
2013-06-07,37,5501
2013-06-06,31,4892
2013-06-05,38,5281
2013-06-04,37,5940
2013-06-03,33,5822
2013-06-01,32,5429
2013-05-31,39,5841
2013-05-30,28,5761
2013-05-29,18,5712
2013-05-28,25,6476
2013-05-27,33,6061
2013-05-26,0,0
2013-05-25,18,6184
2013-05-24,29,5003
2013-05-23,30,6065
2013-05-22,42,6213
2013-05-21,31,7630
2013-05-20,32,7486
2013-05-19,0,0
2013-05-18,10,8039
2013-05-17,25,7797
2013-05-16,30,8337
2013-05-15,34,8276
2013-05-14,30,9176
2013-05-13,31,8900
2013-05-12,0,0
2013-05-11,22,8218
2013-05-10,24,8469
2013-05-09,24,7177
2013-05-08,26,8145
2013-05-07,35,7042
2013-05-06,37,9663
2013-05-04,29,8026
2013-05-03,32,8326
2013-05-02,30,8601
2013-05-01,34,9313
2013-04-30,36,10020
2013-04-29,44,10177
2013-04-28,0,0
2013-04-27,26,11003
2013-04-26,30,10491
2013-04-25,35,10836
2013-04-24,37,13217
2013-04-23,31,12499
2013-04-22,35,12633
2013-04-21,0,0
2013-04-20,25,10568
2013-04-19,40,11870
2013-04-18,38,10930
2013-04-17,38,12368
2013-04-16,25,11401
2013-04-15,31,12230
2013-04-14,0,0
2013-04-13,22,12855
2013-04-12,34,11273
2013-04-11,40,12649
2013-04-10,35,11431
2013-04-09,30,12862
2013-04-08,35,12477
2013-04-06,21,11681
2013-04-05,28,10690
2013-04-04,26,12437
2013-04-03,31,12747
2013-04-02,31,12469
2013-04-01,28,12318
2013-03-31,0,0
2013-03-30,24,11781
2013-03-29,31,11791
2013-03-28,27,11358
2013-03-27,31,11638
2013-03-26,33,13243
2013-03-25,37,13098
2013-03-24,0,0
2013-03-23,20,12284
2013-03-22,21,12249
2013-03-21,29,12783
2013-03-20,29,14147
2013-03-19,26,13098
2013-03-18,40,12970
2013-03-17,0,0
2013-03-16,29,10537
2013-03-15,25,13946
2013-03-14,33,14762
2013-03-13,28,15402
2013-03-12,33,13305
2013-03-11,35,13559
2013-03-09,23,12486
2013-03-08,29,13588
2013-03-07,29,12959
2013-03-06,35,13384
2013-03-05,25,13609
2013-03-04,32,13745
2013-03-02,10,12924
2013-03-01,25,11616
2013-02-28,22,13009
2013-02-27,13,12300
2013-02-26,29,12941
2013-02-25,33,12201
2013-02-24,0,0
2013-02-23,15,12182
2013-02-22,21,12933
2013-02-21,33,12693
2013-02-20,25,13218
2013-02-19,24,12918
2013-02-18,28,13727
2013-02-17,0,0
2013-02-16,20,13369
2013-02-15,32,14523
2013-02-14,23,13973
2013-02-13,13,12075
2013-02-12,0,0
2013-02-11,0,0
2013-02-09,0,13116
2013-02-08,9,13116
2013-02-07,23,13171
2013-02-06,36,13242
2013-02-05,28,13067
2013-02-04,34,12942
2013-02-02,14,12307
2013-02-01,30,12822
2013-01-31,22,12390
2013-01-30,19,12347
2013-01-29,22,11749
2013-01-28,29,12537
2013-01-27,0,0
2013-01-26,17,12325
2013-01-25,18,12108
2013-01-24,26,12307
2013-01-23,17,11615
2013-01-22,25,12255
2013-01-21,23,12282
2013-01-20,0,0
2013-01-19,14,12610
2013-01-18,29,11764
2013-01-17,25,12440
2013-01-16,29,11801
2013-01-15,19,12305
2013-01-14,29,12240
2013-01-13,0,0
2013-01-12,17,12702
2013-01-11,17,12896
2013-01-10,22,12179
2013-01-09,27,12866
2013-01-08,16,13502
2013-01-07,21,11607
2013-01-05,18,11407
2013-01-04,22,13324
2013-01-03,33,13279
2013-01-01,0,0
2012-12-31,17,14074
2012-12-30,0,0
2012-12-29,17,13475
2012-12-28,15,12875
2012-12-27,12,12250
2012-12-26,23,11154
2012-12-25,19,12653
2012-12-24,17,12979
2012-12-23,0,0
2012-12-22,22,11476
2012-12-21,28,11580
2012-12-20,24,11455
2012-12-19,32,11981
2012-12-18,44,12622
2012-12-17,51,12053
2012-12-16,0,0
2012-12-15,25,13071
2012-12-14,31,12128
2012-12-13,32,11202
2012-12-12,39,11576
2012-12-11,17,13001
2012-12-10,27,12495
2012-12-08,22,12641
2012-12-07,24,11596
2012-12-06,35,11723
2012-12-05,42,10706
2012-12-04,44,10383
2012-12-03,69,9670
2012-12-01,79,11650
2012-11-30,72,11312
2012-11-29,81,10098
2012-11-28,76,9669
2012-11-27,59,9474
2012-11-26,76,10301
2012-11-25,0,0
2012-11-24,91,10698
2012-11-23,84,10846
2012-11-22,60,10401
2012-11-21,72,9348
2012-11-20,72,8353
2012-11-19,88,9184
2012-11-18,0,0
2012-11-17,59,10096
2012-11-16,68,9403
2012-11-15,43,9736
2012-11-14,59,8413
2012-11-13,52,8632
2012-11-12,60,8891
2012-11-11,0,0
2012-11-10,50,9211
2012-11-09,36,8663
2012-11-08,41,7648
2012-11-07,35,7710
2012-11-06,43,7712
2012-11-05,42,7732
2012-11-03,38,7580
2012-11-02,35,7755
2012-11-01,41,7553
2012-10-31,37,7534
2012-10-30,45,7734
2012-10-29,36,8124
2012-10-28,0,0
2012-10-27,33,7701
2012-10-26,44,7937
2012-10-25,52,8120
2012-10-24,43,8474
2012-10-23,41,8708
2012-10-22,45,8868
2012-10-21,0,0
2012-10-20,44,8502
2012-10-19,42,9846
2012-10-18,41,9927
2012-10-17,49,10493
2012-10-16,47,10572
2012-10-15,45,10246
2012-10-14,0,0
2012-10-13,31,10977
2012-10-12,41,10083
2012-10-11,47,10471
2012-10-10,41,11503
2012-10-09,40,11692
2012-10-08,49,12201
2012-10-06,46,13480
2012-10-05,47,15307
2012-10-04,30,16050
2012-10-03,25,16478
2012-10-01,0,0
2012-09-30,0,0
2012-09-29,9,12288
2012-09-28,36,15484
2012-09-27,44,15252
2012-09-26,62,15345
2012-09-25,66,14713
2012-09-24,70,13918
2012-09-23,0,0
2012-09-22,63,16364
2012-09-21,62,17196
2012-09-20,65,16567
2012-09-19,58,17678
2012-09-18,33,17840
2012-09-17,59,15862
2012-09-16,0,0
2012-09-15,45,14684
2012-09-14,42,15054
2012-09-13,51,13277
2012-09-12,54,13988
2012-09-11,62,14198
2012-09-10,46,14131
2012-09-08,41,13450
2012-09-07,45,12624
2012-09-06,33,13314
2012-09-05,36,12290
2012-09-04,43,11669
2012-09-03,48,12345
2012-09-01,21,13171
2012-08-31,31,10940
2012-08-30,53,10364
2012-08-29,28,12774
2012-08-28,44,12400
2012-08-27,49,10101
2012-08-26,0,0
2012-08-25,42,10524
2012-08-24,27,11066
2012-08-23,29,9708
2012-08-22,29,10139
2012-08-21,37,10663
2012-08-20,44,10299
2012-08-19,0,0
2012-08-18,33,9700
2012-08-17,24,10780
2012-08-16,37,10826
2012-08-15,39,11964
2012-08-14,26,13100
2012-08-13,41,11950
2012-08-12,0,0
2012-08-11,24,10595
2012-08-10,26,9524
2012-08-09,27,8150
2012-08-08,28,8295
2012-08-07,32,8262
2012-08-06,33,8154
2012-08-04,22,9432
2012-08-03,24,8187
2012-08-02,26,6590
2012-08-01,26,6563
2012-07-31,24,7496
2012-07-30,30,6998
2012-07-29,0,0
2012-07-28,20,6985
2012-07-27,23,6522
2012-07-26,34,6511
2012-07-25,30,7113
2012-07-24,32,7486
2012-07-23,32,6793
2012-07-22,0,0
2012-07-21,22,6834
2012-07-20,20,6093
2012-07-19,25,7096
2012-07-18,31,7177
2012-07-17,46,6472
2012-07-16,21,8175
2012-07-15,0,0
2012-07-14,17,7494
2012-07-13,31,7270
2012-07-12,27,6081
2012-07-11,29,7383
2012-07-10,35,6948
2012-07-09,40,7146
2012-07-07,12,8737
2012-07-06,32,8100
2012-07-05,28,8019
2012-07-04,37,8389
2012-07-03,36,9322
2012-07-02,29,10219
2012-07-01,0,0
2012-06-30,25,9214
2012-06-29,30,8446
2012-06-28,21,8774
2012-06-27,30,7556
2012-06-26,27,7758
2012-06-25,25,6952
2012-06-24,0,0
2012-06-23,21,5152
2012-06-22,29,4496
2012-06-21,25,4933
2012-06-20,36,4422
2012-06-19,32,4322
2012-06-18,38,3663
2012-06-17,0,0
2012-06-16,25,4173
2012-06-15,28,4171
2012-06-14,30,4027
2012-06-13,28,4468
2012-06-12,33,3955
2012-06-11,43,4225
2012-06-09,25,4735
2012-06-08,26,4486
2012-06-07,26,4394
2012-06-06,34,4083
2012-06-05,29,4623
2012-06-04,31,4731
2012-06-02,23,3475
2012-06-01,28,4071
2012-05-31,36,3725
2012-05-30,42,4014
2012-05-29,37,5042
2012-05-28,24,5212
2012-05-27,0,0
2012-05-26,31,4550
2012-05-25,34,5356
2012-05-24,27,5640
2012-05-23,21,5587
2012-05-22,30,5008
2012-05-21,33,5594
2012-05-20,0,0
2012-05-19,26,4915
2012-05-18,35,6692
2012-05-17,41,6351
2012-05-16,32,6694
2012-05-15,30,6790
2012-05-14,31,6722
2012-05-13,0,0
2012-05-12,14,6624
2012-05-11,28,5986
2012-05-10,27,5705
2012-05-09,37,6082
2012-05-08,25,6806
2012-05-07,31,6024
2012-05-05,20,5965
2012-05-04,31,6734
2012-05-03,33,7628
2012-05-02,30,9839
2012-05-01,32,12705
2012-04-30,39,15526
2012-04-29,0,0
2012-04-28,14,15338
2012-04-27,18,14491
2012-04-26,21,16858
2012-04-25,26,16827
2012-04-24,22,17419
2012-04-23,20,17002
2012-04-22,0,0
2012-04-21,14,13579
2012-04-20,16,14674
2012-04-19,20,14553
2012-04-18,28,16211
2012-04-17,22,15942
2012-04-16,29,15740
2012-04-15,0,0
2012-04-14,13,15060
2012-04-13,18,15563
2012-04-12,24,16414
2012-04-11,18,16403
2012-04-10,22,15654
2012-04-09,25,13548
2012-04-07,12,12658
2012-04-06,17,12005
2012-04-05,19,11512
2012-04-04,17,12288
2012-04-03,19,13039
2012-04-02,24,12416
2012-04-01,0,0
2012-03-31,12,11696
2012-03-30,15,11366
2012-03-29,18,10397
2012-03-28,24,10953
2012-03-27,16,10700
2012-03-26,25,10085
2012-03-25,0,0
2012-03-24,12,10000
2012-03-23,21,10151
2012-03-22,24,10100
2012-03-21,24,10127
2012-03-20,30,10010
2012-03-19,25,10389
2012-03-18,0,0
2012-03-17,4,9650
2012-03-16,19,9747
2012-03-15,20,9798
2012-03-14,17,10153
2012-03-13,20,9736
2012-03-12,21,9885
2012-03-11,0,0
2012-03-10,14,9556
2012-03-09,22,9829
2012-03-08,24,10283
2012-03-07,22,9593
2012-03-06,15,9359
2012-03-05,24,9205
2012-03-03,12,8444
2012-03-02,20,8450
2012-03-01,21,7360
2012-02-29,22,7654
2012-02-28,13,7713
2012-02-27,19,7274
2012-02-26,0,0
2012-02-25,20,6633
2012-02-24,25,7092
2012-02-23,18,7647
2012-02-22,19,6547
2012-02-21,13,6612
2012-02-20,11,7150
2012-02-19,0,0
2012-02-18,16,5787
2012-02-17,19,5776
2012-02-16,24,5742
2012-02-15,9,6439
2012-02-14,18,5345
2012-02-13,19,5169
2012-02-12,0,0
2012-02-11,19,4845
2012-02-10,11,5600
2012-02-09,15,4890
2012-02-08,15,4963
2012-02-07,17,4400
2012-02-06,16,4113
2012-02-04,3,2300
2012-02-03,5,3050
2012-02-02,9,3471
2012-02-01,14,3694
2012-01-31,20,4482
2012-01-30,33,4100
2012-01-29,0,0
2012-01-28,8,4500
2012-01-27,15,4009
2012-01-26,6,4500
2012-01-25,0,0
2012-01-23,0,0
2012-01-22,0,0
2012-01-21,1,3286
2012-01-20,15,3286
2012-01-19,15,3223
2012-01-18,23,3313
2012-01-17,20,3150
2012-01-16,27,3175
2012-01-15,0,0
2012-01-14,17,3050
2012-01-13,18,3167
2012-01-12,19,3375
2012-01-11,18,3500
2012-01-10,16,3349
2012-01-09,22,3323
2012-01-07,16,3087
2012-01-06,17,3381
2012-01-05,13,3420
2012-01-04,0,3323
2012-01-03,0,3235
2012-01-02,0,3200
2012-01-01,0,0
