DATE,unit,rate,avg_price
2014-07-08,10,상,4419 
2014-07-08,10,중,3299 
2014-07-08,10,하,2109 
2014-07-07,10,특,5960 
2014-07-07,10,상,5504 
2014-07-07,10,중,4435 
2014-07-07,10,하,2711 
2014-07-05,10,특,5680 
2014-07-05,10,상,4722 
2014-07-05,10,중,3559 
2014-07-05,10,하,2232 
2014-07-04,10,특,6488 
2014-07-04,10,상,5738 
2014-07-04,10,중,4669 
2014-07-04,10,하,2882 
2014-07-03,10,특,5841 
2014-07-03,10,상,5155 
2014-07-03,10,중,3735 
2014-07-03,10,하,2479 
2014-07-02,10,특,5641 
2014-07-02,10,상,4413 
2014-07-02,10,중,3204 
2014-07-02,10,하,1787 
2014-07-01,10,특,5729 
2014-07-01,10,상,4908 
2014-07-01,10,중,3565 
2014-07-01,10,하,2134 
2014-06-30,10,특,5627 
2014-06-30,10,상,5018 
2014-06-30,10,중,3695 
2014-06-30,10,하,2316 
2014-06-29,10,특,0 
2014-06-29,10,상,0 
2014-06-29,10,중,0 
2014-06-29,10,하,0 
2014-06-28,10,특,5528 
2014-06-28,10,상,4810 
2014-06-28,10,중,3324 
2014-06-28,10,하,1848 
2014-06-27,10,특,5757 
2014-06-27,10,상,4968 
2014-06-27,10,중,3775 
2014-06-27,10,하,2341 
2014-06-26,10,특,5922 
2014-06-26,10,상,5283 
2014-06-26,10,중,3857 
2014-06-26,10,하,2609 
2014-06-25,10,특,5796 
2014-06-25,10,상,4689 
2014-06-25,10,중,3502 
2014-06-25,10,하,2203 
2014-06-24,10,특,5876 
2014-06-24,10,상,4627 
2014-06-24,10,중,3534 
2014-06-24,10,하,2165 
2014-06-23,10,특,5241 
2014-06-23,10,상,4152 
2014-06-23,10,중,3054 
2014-06-23,10,하,1931 
2014-06-22,10,특,0 
2014-06-22,10,상,0 
2014-06-22,10,중,0 
2014-06-22,10,하,0 
2014-06-21,10,특,5807 
2014-06-21,10,상,4898 
2014-06-21,10,중,3825 
2014-06-21,10,하,2504 
2014-06-20,10,특,5708 
2014-06-20,10,상,4652 
2014-06-20,10,중,3002 
2014-06-20,10,하,1736 
2014-06-19,10,특,5224 
2014-06-19,10,상,4554 
2014-06-19,10,중,3464 
2014-06-19,10,하,2296 
2014-06-18,10,특,5265 
2014-06-18,10,상,4490 
2014-06-18,10,중,3506 
2014-06-18,10,하,2014 
2014-06-17,10,특,4844 
2014-06-17,10,상,4018 
2014-06-17,10,중,2856 
2014-06-17,10,하,1761 
2014-06-16,10,특,4220 
2014-06-16,10,상,3578 
2014-06-16,10,중,2691 
2014-06-16,10,하,1704 
2014-06-15,10,특,0 
2014-06-15,10,상,0 
2014-06-15,10,중,0 
2014-06-15,10,하,0 
2014-06-14,10,특,3694 
2014-06-14,10,상,3054 
2014-06-14,10,중,2270 
2014-06-14,10,하,1517 
2014-06-13,10,특,3857 
2014-06-13,10,상,2865 
2014-06-13,10,중,1856 
2014-06-13,10,하,1029 
2014-06-12,10,특,3949 
2014-06-12,10,상,3080 
2014-06-12,10,중,2132 
2014-06-12,10,하,1226 
2014-06-11,10,특,4521 
2014-06-11,10,상,3379 
2014-06-11,10,중,2221 
2014-06-11,10,하,1130 
2014-06-10,10,특,4604 
2014-06-10,10,상,3677 
2014-06-10,10,중,2322 
2014-06-10,10,하,1344 
2014-06-09,10,특,3762 
2014-06-09,10,상,2694 
2014-06-09,10,중,1744 
2014-06-09,10,하,954 
2014-06-07,10,특,3291 
2014-06-07,10,상,2279 
2014-06-07,10,중,1502 
2014-06-07,10,하,976 
2014-06-06,10,특,3515 
2014-06-06,10,상,2476 
2014-06-06,10,중,1661 
2014-06-06,10,하,990 
2014-06-05,10,특,3351 
2014-06-05,10,상,2427 
2014-06-05,10,중,1535 
2014-06-05,10,하,945 
2014-06-04,10,특,3295 
2014-06-04,10,상,2377 
2014-06-04,10,중,1593 
2014-06-04,10,하,986 
2014-06-03,10,특,3831 
2014-06-03,10,상,2919 
2014-06-03,10,중,2142 
2014-06-03,10,하,1314 
2014-06-02,10,특,3816 
2014-06-02,10,상,2695 
2014-06-02,10,중,2084 
2014-06-02,10,하,1373 
2014-06-01,10,특,0 
2014-06-01,10,상,0 
2014-06-01,10,중,0 
2014-06-01,10,하,0 
2014-05-31,10,특,2700 
2014-05-31,10,상,2306 
2014-05-31,10,중,1731 
2014-05-31,10,하,1131 
2014-05-30,10,특,3014 
2014-05-30,10,상,2033 
2014-05-30,10,중,1462 
2014-05-30,10,하,959 
2014-05-29,10,특,3402 
2014-05-29,10,상,2240 
2014-05-29,10,중,1467 
2014-05-29,10,하,951 
2014-05-28,10,특,3623 
2014-05-28,10,상,2214 
2014-05-28,10,중,1474 
2014-05-28,10,하,983 
2014-05-27,10,특,3853 
2014-05-27,10,상,2500 
2014-05-27,10,중,1657 
2014-05-27,10,하,1043 
2014-05-26,10,특,3757 
2014-05-26,10,상,2504 
2014-05-26,10,중,1716 
2014-05-26,10,하,1074 
2014-05-25,10,특,0 
2014-05-25,10,상,0 
2014-05-25,10,중,0 
2014-05-25,10,하,0 
2014-05-24,10,특,2583 
2014-05-24,10,상,2111 
2014-05-24,10,중,1274 
2014-05-24,10,하,693 
2014-05-23,10,특,3141 
2014-05-23,10,상,2374 
2014-05-23,10,중,1611 
2014-05-23,10,하,1029 
2014-05-22,10,특,3133 
2014-05-22,10,상,2200 
2014-05-22,10,중,1327 
2014-05-22,10,하,798 
2014-05-21,10,특,4206 
2014-05-21,10,상,2704 
2014-05-21,10,중,1816 
2014-05-21,10,하,1027 
2014-05-20,10,특,4460 
2014-05-20,10,상,2800 
2014-05-20,10,중,1711 
2014-05-20,10,하,1042 
2014-05-19,10,특,4674 
2014-05-19,10,상,2977 
2014-05-19,10,중,2064 
2014-05-19,10,하,1301 
2014-05-18,10,특,0 
2014-05-18,10,상,0 
2014-05-18,10,중,0 
2014-05-18,10,하,0 
2014-05-17,10,특,3464 
2014-05-17,10,상,2596 
2014-05-17,10,중,1726 
2014-05-17,10,하,1065 
2014-05-16,10,특,4078 
2014-05-16,10,상,2551 
2014-05-16,10,중,1661 
2014-05-16,10,하,1043 
2014-05-15,10,특,4068 
2014-05-15,10,상,2451 
2014-05-15,10,중,1458 
2014-05-15,10,하,946 
2014-05-14,10,특,3784 
2014-05-14,10,상,2746 
2014-05-14,10,중,1539 
2014-05-14,10,하,999 
2014-05-13,10,특,3696 
2014-05-13,10,상,2411 
2014-05-13,10,중,1456 
2014-05-13,10,하,933 
2014-05-12,10,특,3941 
2014-05-12,10,상,2677 
2014-05-12,10,중,1788 
2014-05-12,10,하,1155 
2014-05-11,10,특,0 
2014-05-11,10,상,0 
2014-05-11,10,중,0 
2014-05-11,10,하,0 
2014-05-10,10,특,4138 
2014-05-10,10,상,2810 
2014-05-10,10,중,1239 
2014-05-10,10,하,888 
2014-05-09,10,특,4007 
2014-05-09,10,상,2247 
2014-05-09,10,중,1434 
2014-05-09,10,하,880 
2014-05-08,10,특,4339 
2014-05-08,10,상,2799 
2014-05-08,10,중,1397 
2014-05-08,10,하,872 
2014-05-07,10,특,4340 
2014-05-07,10,상,2822 
2014-05-07,10,중,1549 
2014-05-07,10,하,852 
2014-05-06,10,특,5319 
2014-05-06,10,상,3344 
2014-05-06,10,중,2141 
2014-05-06,10,하,1262 
2014-05-05,10,특,4414 
2014-05-05,10,상,3379 
2014-05-05,10,중,1932 
2014-05-05,10,하,1164 
2014-05-03,10,특,4000 
2014-05-03,10,상,3045 
2014-05-03,10,중,1627 
2014-05-03,10,하,1003 
2014-05-02,10,특,3646 
2014-05-02,10,상,2457 
2014-05-02,10,중,1455 
2014-05-02,10,하,855 
2014-05-01,10,특,3327 
2014-05-01,10,상,2075 
2014-05-01,10,중,1354 
2014-05-01,10,하,890 
2014-04-30,10,특,3229 
2014-04-30,10,상,2180 
2014-04-30,10,중,1359 
2014-04-30,10,하,875 
2014-04-29,10,특,3511 
2014-04-29,10,상,2474 
2014-04-29,10,중,1380 
2014-04-29,10,하,778 
2014-04-28,10,특,3504 
2014-04-28,10,상,2502 
2014-04-28,10,중,1371 
2014-04-28,10,하,843 
2014-04-27,10,특,0 
2014-04-27,10,상,0 
2014-04-27,10,중,0 
2014-04-27,10,하,0 
2014-04-26,10,특,3070 
2014-04-26,10,상,2560 
2014-04-26,10,중,1455 
2014-04-26,10,하,869 
2014-04-25,10,특,3060 
2014-04-25,10,상,2192 
2014-04-25,10,중,1423 
2014-04-25,10,하,946 
2014-04-24,10,특,3219 
2014-04-24,10,상,2163 
2014-04-24,10,중,1295 
2014-04-24,10,하,826 
2014-04-23,10,특,3254 
2014-04-23,10,상,2173 
2014-04-23,10,중,1312 
2014-04-23,10,하,815 
2014-04-22,10,특,3324 
2014-04-22,10,상,2339 
2014-04-22,10,중,1462 
2014-04-22,10,하,962 
2014-04-21,10,특,2930 
2014-04-21,10,상,2212 
2014-04-21,10,중,1341 
2014-04-21,10,하,870 
2014-04-20,10,특,0 
2014-04-20,10,상,0 
2014-04-20,10,중,0 
2014-04-20,10,하,0 
2014-04-19,10,특,2600 
2014-04-19,10,상,2145 
2014-04-19,10,중,1449 
2014-04-19,10,하,976 
2014-04-18,10,특,2611 
2014-04-18,10,상,1941 
2014-04-18,10,중,1275 
2014-04-18,10,하,893 
2014-04-17,10,특,2774 
2014-04-17,10,상,2022 
2014-04-17,10,중,1312 
2014-04-17,10,하,840 
2014-04-16,10,특,2934 
2014-04-16,10,상,2024 
2014-04-16,10,중,1237 
2014-04-16,10,하,749 
2014-04-15,10,특,3097 
2014-04-15,10,상,2347 
2014-04-15,10,중,1522 
2014-04-15,10,하,1008 
2014-04-14,10,특,3157 
2014-04-14,10,상,2564 
2014-04-14,10,중,1615 
2014-04-14,10,하,978 
2014-04-13,10,특,0 
2014-04-13,10,상,0 
2014-04-13,10,중,0 
2014-04-13,10,하,0 
2014-04-12,10,특,2832 
2014-04-12,10,상,2394 
2014-04-12,10,중,1553 
2014-04-12,10,하,1037 
2014-04-11,10,특,2940 
2014-04-11,10,상,2200 
2014-04-11,10,중,1346 
2014-04-11,10,하,760 
2014-04-10,10,특,3200 
2014-04-10,10,상,2249 
2014-04-10,10,중,1472 
2014-04-10,10,하,840 
2014-04-09,10,특,3007 
2014-04-09,10,상,2310 
2014-04-09,10,중,1526 
2014-04-09,10,하,911 
2014-04-08,10,특,3174 
2014-04-08,10,상,2389 
2014-04-08,10,중,1487 
2014-04-08,10,하,841 
2014-04-07,10,특,3040 
2014-04-07,10,상,2454 
2014-04-07,10,중,1701 
2014-04-07,10,하,1063 
2014-04-05,10,특,2906 
2014-04-05,10,상,2215 
2014-04-05,10,중,1582 
2014-04-05,10,하,993 
2014-04-04,10,특,2904 
2014-04-04,10,상,2298 
2014-04-04,10,중,1573 
2014-04-04,10,하,744 
2014-04-03,10,특,3201 
2014-04-03,10,상,2482 
2014-04-03,10,중,1581 
2014-04-03,10,하,721 
2014-04-02,10,특,3300 
2014-04-02,10,상,2236 
2014-04-02,10,중,1350 
2014-04-02,10,하,753 
2014-04-01,10,특,3765 
2014-04-01,10,상,2733 
2014-04-01,10,중,1721 
2014-04-01,10,하,898 
2014-03-31,10,특,3770 
2014-03-31,10,상,2994 
2014-03-31,10,중,1979 
2014-03-31,10,하,1073 
2014-03-30,10,특,0 
2014-03-30,10,상,0 
2014-03-30,10,중,0 
2014-03-30,10,하,0 
2014-03-29,10,특,3623 
2014-03-29,10,상,2767 
2014-03-29,10,중,1679 
2014-03-29,10,하,758 
2014-03-28,10,특,3817 
2014-03-28,10,상,2903 
2014-03-28,10,중,1893 
2014-03-28,10,하,1151 
2014-03-27,10,특,3638 
2014-03-27,10,상,2624 
2014-03-27,10,중,1765 
2014-03-27,10,하,797 
2014-03-26,10,특,3535 
2014-03-26,10,상,2742 
2014-03-26,10,중,1627 
2014-03-26,10,하,881 
2014-03-25,10,특,3411 
2014-03-25,10,상,2776 
2014-03-25,10,중,1941 
2014-03-25,10,하,1267 
2014-03-24,10,특,3651 
2014-03-24,10,상,3023 
2014-03-24,10,중,2041 
2014-03-24,10,하,1289 
2014-03-23,10,특,0 
2014-03-23,10,상,0 
2014-03-23,10,중,0 
2014-03-23,10,하,0 
2014-03-22,10,특,3199 
2014-03-22,10,상,2330 
2014-03-22,10,중,1439 
2014-03-22,10,하,924 
2014-03-21,10,특,2800 
2014-03-21,10,상,2183 
2014-03-21,10,중,1497 
2014-03-21,10,하,879 
2014-03-20,10,특,3190 
2014-03-20,10,상,2573 
2014-03-20,10,중,1724 
2014-03-20,10,하,964 
2014-03-19,10,특,3114 
2014-03-19,10,상,2348 
2014-03-19,10,중,1577 
2014-03-19,10,하,990 
2014-03-18,10,특,3078 
2014-03-18,10,상,2453 
2014-03-18,10,중,1776 
2014-03-18,10,하,1095 
2014-03-17,10,특,3373 
2014-03-17,10,상,2581 
2014-03-17,10,중,1886 
2014-03-17,10,하,1231 
2014-03-16,10,특,0 
2014-03-16,10,상,0 
2014-03-16,10,중,0 
2014-03-16,10,하,0 
2014-03-15,10,특,3170 
2014-03-15,10,상,2789 
2014-03-15,10,중,2023 
2014-03-15,10,하,1259 
2014-03-14,10,특,3255 
2014-03-14,10,상,2602 
2014-03-14,10,중,1939 
2014-03-14,10,하,1216 
2014-03-13,10,특,3552 
2014-03-13,10,상,2780 
2014-03-13,10,중,1982 
2014-03-13,10,하,1276 
2014-03-12,10,특,3620 
2014-03-12,10,상,2758 
2014-03-12,10,중,1888 
2014-03-12,10,하,1207 
2014-03-11,10,특,3976 
2014-03-11,10,상,2954 
2014-03-11,10,중,2084 
2014-03-11,10,하,1331 
2014-03-10,10,특,3054 
2014-03-10,10,상,2586 
2014-03-10,10,중,1903 
2014-03-10,10,하,1268 
2014-03-08,10,특,3356 
2014-03-08,10,상,2800 
2014-03-08,10,중,2153 
2014-03-08,10,하,1487 
2014-03-07,10,특,3284 
2014-03-07,10,상,2892 
2014-03-07,10,중,2024 
2014-03-07,10,하,1074 
2014-03-06,10,특,3530 
2014-03-06,10,상,2644 
2014-03-06,10,중,1876 
2014-03-06,10,하,1011 
2014-03-05,10,특,3271 
2014-03-05,10,상,2612 
2014-03-05,10,중,1852 
2014-03-05,10,하,1157 
2014-03-04,10,특,3503 
2014-03-04,10,상,2834 
2014-03-04,10,중,2055 
2014-03-04,10,하,1300 
2014-03-03,10,특,3600 
2014-03-03,10,상,3172 
2014-03-03,10,중,2288 
2014-03-03,10,하,1439 
2014-03-01,10,특,3463 
2014-03-01,10,상,2974 
2014-03-01,10,중,1939 
2014-03-01,10,하,1121 
2014-02-28,10,특,3859 
2014-02-28,10,상,3082 
2014-02-28,10,중,2107 
2014-02-28,10,하,1377 
2014-02-27,10,특,3565 
2014-02-27,10,상,3164 
2014-02-27,10,중,2184 
2014-02-27,10,하,1238 
2014-02-26,10,특,3535 
2014-02-26,10,상,2916 
2014-02-26,10,중,2135 
2014-02-26,10,하,1405 
2014-02-25,10,특,3548 
2014-02-25,10,상,3017 
2014-02-25,10,중,2199 
2014-02-25,10,하,1388 
2014-02-24,10,특,3441 
2014-02-24,10,상,2760 
2014-02-24,10,중,1913 
2014-02-24,10,하,1233 
2014-02-23,10,특,0 
2014-02-23,10,상,0 
2014-02-23,10,중,0 
2014-02-23,10,하,0 
2014-02-22,10,특,3355 
2014-02-22,10,상,3054 
2014-02-22,10,중,2319 
2014-02-22,10,하,1495 
2014-02-21,10,특,3800 
2014-02-21,10,상,3417 
2014-02-21,10,중,2429 
2014-02-21,10,하,1478 
2014-02-20,10,특,3742 
2014-02-20,10,상,3424 
2014-02-20,10,중,2429 
2014-02-20,10,하,1538 
2014-02-19,10,특,3534 
2014-02-19,10,상,3276 
2014-02-19,10,중,2358 
2014-02-19,10,하,1616 
2014-02-18,10,특,3499 
2014-02-18,10,상,3045 
2014-02-18,10,중,2107 
2014-02-18,10,하,1393 
2014-02-17,10,특,3262 
2014-02-17,10,상,2892 
2014-02-17,10,중,2138 
2014-02-17,10,하,1346 
2014-02-16,10,특,0 
2014-02-16,10,상,0 
2014-02-16,10,중,0 
2014-02-16,10,하,0 
2014-02-15,10,특,3265 
2014-02-15,10,상,2612 
2014-02-15,10,중,1656 
2014-02-15,10,하,1078 
2014-02-14,10,특,3322 
2014-02-14,10,상,2551 
2014-02-14,10,중,1949 
2014-02-14,10,하,1305 
2014-02-13,10,특,3188 
2014-02-13,10,상,2570 
2014-02-13,10,중,1958 
2014-02-13,10,하,1276 
2014-02-12,10,특,3413 
2014-02-12,10,상,2847 
2014-02-12,10,중,2083 
2014-02-12,10,하,1308 
2014-02-11,10,특,3686 
2014-02-11,10,상,2855 
2014-02-11,10,중,1934 
2014-02-11,10,하,1229 
2014-02-10,10,특,4076 
2014-02-10,10,상,3254 
2014-02-10,10,중,2368 
2014-02-10,10,하,1566 
2014-02-08,10,특,4284 
2014-02-08,10,상,3556 
2014-02-08,10,중,2405 
2014-02-08,10,하,1578 
2014-02-07,10,특,4204 
2014-02-07,10,상,3658 
2014-02-07,10,중,2687 
2014-02-07,10,하,1921 
2014-02-06,10,특,4241 
2014-02-06,10,상,3609 
2014-02-06,10,중,2571 
2014-02-06,10,하,1654 
2014-02-05,10,특,4459 
2014-02-05,10,상,3730 
2014-02-05,10,중,2725 
2014-02-05,10,하,1743 
2014-02-04,10,특,4291 
2014-02-04,10,상,3713 
2014-02-04,10,중,2572 
2014-02-04,10,하,1738 
2014-02-03,10,특,4780 
2014-02-03,10,상,4151 
2014-02-03,10,중,2906 
2014-02-03,10,하,1935 
2014-02-01,10,특,0 
2014-02-01,10,상,0 
2014-02-01,10,중,0 
2014-02-01,10,하,0 
2014-01-31,10,특,0 
2014-01-31,10,상,0 
2014-01-31,10,중,0 
2014-01-31,10,하,0 
2014-01-30,10,특,4262 
2014-01-30,10,상,3782 
2014-01-30,10,중,2687 
2014-01-30,10,하,1521 
2014-01-29,10,특,4262 
2014-01-29,10,상,3782 
2014-01-29,10,중,2687 
2014-01-29,10,하,1521 
2014-01-28,10,특,4285 
2014-01-28,10,상,3726 
2014-01-28,10,중,2570 
2014-01-28,10,하,1628 
2014-01-27,10,특,4316 
2014-01-27,10,상,3662 
2014-01-27,10,중,2527 
2014-01-27,10,하,1584 
2014-01-26,10,특,0 
2014-01-26,10,상,0 
2014-01-26,10,중,0 
2014-01-26,10,하,0 
2014-01-25,10,특,4443 
2014-01-25,10,상,3567 
2014-01-25,10,중,2383 
2014-01-25,10,하,1239 
2014-01-24,10,특,4233 
2014-01-24,10,상,3594 
2014-01-24,10,중,2509 
2014-01-24,10,하,1511 
2014-01-23,10,특,4511 
2014-01-23,10,상,3729 
2014-01-23,10,중,2042 
2014-01-23,10,하,1107 
2014-01-22,10,특,4352 
2014-01-22,10,상,3194 
2014-01-22,10,중,2025 
2014-01-22,10,하,1251 
2014-01-21,10,특,4269 
2014-01-21,10,상,3671 
2014-01-21,10,중,2467 
2014-01-21,10,하,1674 
2014-01-20,10,특,4451 
2014-01-20,10,상,3796 
2014-01-20,10,중,2803 
2014-01-20,10,하,1816 
2014-01-19,10,특,0 
2014-01-19,10,상,0 
2014-01-19,10,중,0 
2014-01-19,10,하,0 
2014-01-18,10,특,4103 
2014-01-18,10,상,3634 
2014-01-18,10,중,2614 
2014-01-18,10,하,1747 
2014-01-17,10,특,4647 
2014-01-17,10,상,3976 
2014-01-17,10,중,2749 
2014-01-17,10,하,1766 
2014-01-16,10,특,4966 
2014-01-16,10,상,4216 
2014-01-16,10,중,3122 
2014-01-16,10,하,2017 
2014-01-15,10,특,4524 
2014-01-15,10,상,3841 
2014-01-15,10,중,2638 
2014-01-15,10,하,1732 
2014-01-14,10,특,4315 
2014-01-14,10,상,3609 
2014-01-14,10,중,2537 
2014-01-14,10,하,1694 
2014-01-13,10,특,4482 
2014-01-13,10,상,4053 
2014-01-13,10,중,3117 
2014-01-13,10,하,1938 
2014-01-12,10,특,0 
2014-01-12,10,상,0 
2014-01-12,10,중,0 
2014-01-12,10,하,0 
2014-01-11,10,특,4348 
2014-01-11,10,상,3530 
2014-01-11,10,중,2216 
2014-01-11,10,하,1270 
2014-01-10,10,특,4478 
2014-01-10,10,상,3987 
2014-01-10,10,중,2845 
2014-01-10,10,하,1899 
2014-01-09,10,특,5107 
2014-01-09,10,상,4192 
2014-01-09,10,중,3349 
2014-01-09,10,하,2185 
2014-01-08,10,특,5013 
2014-01-08,10,상,4298 
2014-01-08,10,중,3374 
2014-01-08,10,하,2318 
2014-01-07,10,특,4615 
2014-01-07,10,상,4141 
2014-01-07,10,중,3198 
2014-01-07,10,하,2140 
2014-01-06,10,특,5007 
2014-01-06,10,상,4234 
2014-01-06,10,중,3250 
2014-01-06,10,하,2075 
2014-01-04,10,특,5130 
2014-01-04,10,상,4560 
2014-01-04,10,중,3456 
2014-01-04,10,하,2384 
2014-01-03,10,특,5544 
2014-01-03,10,상,4972 
2014-01-03,10,중,4173 
2014-01-03,10,하,2729 
2014-01-02,10,특,5200 
2014-01-02,10,상,4690 
2014-01-02,10,중,3769 
2014-01-02,10,하,2500 
2014-01-01,10,특,0 
2014-01-01,10,상,0 
2014-01-01,10,중,0 
2014-01-01,10,하,0 
2013-12-31,10,특,4500 
2013-12-31,10,상,4400 
2013-12-31,10,중,4057 
2013-12-31,10,하,2639 
2013-12-30,10,특,5192 
2013-12-30,10,상,4592 
2013-12-30,10,중,3181 
2013-12-30,10,하,1337 
2013-12-29,10,특,0 
2013-12-29,10,상,0 
2013-12-29,10,중,0 
2013-12-29,10,하,0 
2013-12-28,10,특,4682 
2013-12-28,10,상,4301 
2013-12-28,10,중,3248 
2013-12-28,10,하,2097 
2013-12-27,10,특,4904 
2013-12-27,10,상,4078 
2013-12-27,10,중,3016 
2013-12-27,10,하,1888 
2013-12-26,10,특,5700 
2013-12-26,10,상,4972 
2013-12-26,10,중,3868 
2013-12-26,10,하,2032 
2013-12-25,10,특,5296 
2013-12-25,10,상,4322 
2013-12-25,10,중,3381 
2013-12-25,10,하,1880 
2013-12-24,10,특,5108 
2013-12-24,10,상,4240 
2013-12-24,10,중,3315 
2013-12-24,10,하,1692 
2013-12-23,10,특,5233 
2013-12-23,10,상,4496 
2013-12-23,10,중,3430 
2013-12-23,10,하,2057 
2013-12-22,10,특,0 
2013-12-22,10,상,0 
2013-12-22,10,중,0 
2013-12-22,10,하,0 
2013-12-21,10,특,4996 
2013-12-21,10,상,4517 
2013-12-21,10,중,3224 
2013-12-21,10,하,1694 
2013-12-20,10,특,5216 
2013-12-20,10,상,4430 
2013-12-20,10,중,3375 
2013-12-20,10,하,1925 
2013-12-19,10,특,5012 
2013-12-19,10,상,4249 
2013-12-19,10,중,3370 
2013-12-19,10,하,2022 
2013-12-18,10,특,5236 
2013-12-18,10,상,4375 
2013-12-18,10,중,3492 
2013-12-18,10,하,2339 
2013-12-17,10,특,4806 
2013-12-17,10,상,4222 
2013-12-17,10,중,3272 
2013-12-17,10,하,1810 
2013-12-16,10,특,5312 
2013-12-16,10,상,4495 
2013-12-16,10,중,3584 
2013-12-16,10,하,1836 
2013-12-15,10,특,0 
2013-12-15,10,상,0 
2013-12-15,10,중,0 
2013-12-15,10,하,0 
2013-12-14,10,특,4520 
2013-12-14,10,상,3674 
2013-12-14,10,중,2596 
2013-12-14,10,하,1670 
2013-12-13,10,특,5040 
2013-12-13,10,상,4091 
2013-12-13,10,중,2700 
2013-12-13,10,하,1715 
2013-12-12,10,특,5117 
2013-12-12,10,상,4343 
2013-12-12,10,중,3390 
2013-12-12,10,하,2173 
2013-12-11,10,특,5136 
2013-12-11,10,상,4307 
2013-12-11,10,중,3257 
2013-12-11,10,하,2172 
2013-12-10,10,특,5425 
2013-12-10,10,상,4497 
2013-12-10,10,중,3384 
2013-12-10,10,하,2134 
2013-12-09,10,특,6467 
2013-12-09,10,상,4687 
2013-12-09,10,중,3331 
2013-12-09,10,하,2122 
2013-12-07,10,특,5816 
2013-12-07,10,상,4590 
2013-12-07,10,중,3204 
2013-12-07,10,하,2011 
2013-12-06,10,특,6622 
2013-12-06,10,상,5245 
2013-12-06,10,중,3779 
2013-12-06,10,하,2301 
2013-12-05,10,특,6213 
2013-12-05,10,상,4863 
2013-12-05,10,중,3490 
2013-12-05,10,하,1969 
2013-12-04,10,특,5804 
2013-12-04,10,상,4587 
2013-12-04,10,중,3017 
2013-12-04,10,하,1852 
2013-12-03,10,특,6366 
2013-12-03,10,상,5000 
2013-12-03,10,중,3459 
2013-12-03,10,하,2116 
2013-12-02,10,특,7132 
2013-12-02,10,상,5690 
2013-12-02,10,중,4035 
2013-12-02,10,하,2638 
2013-12-01,10,특,0 
2013-12-01,10,상,0 
2013-12-01,10,중,0 
2013-12-01,10,하,0 
2013-11-30,10,특,8595 
2013-11-30,10,상,6748 
2013-11-30,10,중,4653 
2013-11-30,10,하,2833 
2013-11-29,10,특,8487 
2013-11-29,10,상,7222 
2013-11-29,10,중,5420 
2013-11-29,10,하,3549 
2013-11-28,10,특,7755 
2013-11-28,10,상,6733 
2013-11-28,10,중,4847 
2013-11-28,10,하,3191 
2013-11-27,10,특,7593 
2013-11-27,10,상,5686 
2013-11-27,10,중,3501 
2013-11-27,10,하,2173 
2013-11-26,10,특,6690 
2013-11-26,10,상,4777 
2013-11-26,10,중,2979 
2013-11-26,10,하,1850 
2013-11-25,10,특,8019 
2013-11-25,10,상,6385 
2013-11-25,10,중,4390 
2013-11-25,10,하,2643 
2013-11-24,10,특,0 
2013-11-24,10,상,0 
2013-11-24,10,중,0 
2013-11-24,10,하,0 
2013-11-23,10,특,8650 
2013-11-23,10,상,6865 
2013-11-23,10,중,4673 
2013-11-23,10,하,2851 
2013-11-22,10,특,8396 
2013-11-22,10,상,6929 
2013-11-22,10,중,4965 
2013-11-22,10,하,3378 
2013-11-21,10,특,7538 
2013-11-21,10,상,6094 
2013-11-21,10,중,4410 
2013-11-21,10,하,2882 
2013-11-20,10,특,7590 
2013-11-20,10,상,5832 
2013-11-20,10,중,4283 
2013-11-20,10,하,2838 
2013-11-19,10,특,6101 
2013-11-19,10,상,4162 
2013-11-19,10,중,2855 
2013-11-19,10,하,1820 
2013-11-18,10,특,7296 
2013-11-18,10,상,5489 
2013-11-18,10,중,3849 
2013-11-18,10,하,2513 
2013-11-17,10,특,0 
2013-11-17,10,상,0 
2013-11-17,10,중,0 
2013-11-17,10,하,0 
2013-11-16,10,특,7502 
2013-11-16,10,상,5787 
2013-11-16,10,중,4049 
2013-11-16,10,하,2459 
2013-11-15,10,특,7539 
2013-11-15,10,상,6726 
2013-11-15,10,중,5296 
2013-11-15,10,하,3443 
2013-11-14,10,특,6453 
2013-11-14,10,상,5239 
2013-11-14,10,중,3978 
2013-11-14,10,하,2586 
2013-11-13,10,특,6008 
2013-11-13,10,상,4771 
2013-11-13,10,중,3608 
2013-11-13,10,하,2165 
2013-11-12,10,특,5788 
2013-11-12,10,상,4282 
2013-11-12,10,중,2937 
2013-11-12,10,하,1782 
2013-11-11,10,특,6550 
2013-11-11,10,상,5034 
2013-11-11,10,중,3366 
2013-11-11,10,하,1839 
2013-11-09,10,특,6650 
2013-11-09,10,상,5438 
2013-11-09,10,중,3750 
2013-11-09,10,하,2344 
2013-11-08,10,특,6099 
2013-11-08,10,상,4855 
2013-11-08,10,중,3741 
2013-11-08,10,하,2474 
2013-11-07,10,특,4872 
2013-11-07,10,상,3893 
2013-11-07,10,중,2701 
2013-11-07,10,하,1776 
2013-11-06,10,특,4676 
2013-11-06,10,상,3317 
2013-11-06,10,중,2150 
2013-11-06,10,하,1306 
2013-11-05,10,특,4705 
2013-11-05,10,상,3512 
2013-11-05,10,중,2366 
2013-11-05,10,하,1437 
2013-11-04,10,특,5155 
2013-11-04,10,상,4153 
2013-11-04,10,중,2946 
